"northing","easting","resistivity","is.ns","track"
1.4058,1.0409000000000002,50.43,0,"15"
1.4059000000000001,1.0454,49.03,0,"15"
1.406,1.05,49.14,0,"15"
1.384,1.379,30.61,0,"15"
1.3842999999999999,1.3745,31.54,0,"15"
1.3847,1.37,32.43,0,"15"
1.385,1.3655,32.75,0,"15"
1.3853,1.361,32.33,0,"15"
1.3857000000000002,1.3565,31.49,0,"15"
1.386,1.352,30.68,0,"15"
1.3864,1.3475,30.06,0,"15"
1.3867,1.3431,29.45,0,"15"
1.387,1.3386,28.66,0,"15"
1.3874000000000002,1.3340999999999998,27.77,0,"15"
1.3877000000000002,1.3296,27.05,0,"15"
1.3881,1.3251,26.58,0,"15"
1.3884,1.3206,26.13,0,"15"
1.3887,1.3160999999999998,25.36,0,"15"
1.3891,1.3115999999999999,24.23,0,"15"
1.3894000000000002,1.3071,23.08,0,"15"
1.3897,1.3026,22.36,0,"15"
1.3901,1.2980999999999998,22.22,0,"15"
1.3904,1.2935999999999999,22.44,0,"15"
1.3908,1.2891,22.67,0,"15"
1.3911,1.2846,22.71,0,"15"
1.3914000000000002,1.2802,22.73,0,"15"
1.3918,1.2757,23.1,0,"15"
1.3921,1.2712,23.93,0,"15"
1.3924,1.2667,24.86,0,"15"
1.3928,1.2622,25.43,0,"15"
1.3931,1.2577,25.57,0,"15"
1.3935,1.2532,25.54,0,"15"
1.3938,1.2487000000000001,25.66,0,"15"
1.3941,1.2442,26.13,0,"15"
1.3945,1.2397,26.98,0,"15"
1.3948,1.2352,28.01,0,"15"
1.3952,1.2307000000000001,28.82,0,"15"
1.3955,1.2262,29.1,0,"15"
1.3958,1.2217,28.88,0,"15"
1.3962,1.2173,28.48,0,"15"
1.3965,1.2127999999999999,28.2,0,"15"
1.3968,1.2083,28.09,0,"15"
1.3972,1.2038,28.03,0,"15"
1.3975,1.1993,27.9,0,"15"
1.3978,1.1947999999999999,27.69,0,"15"
1.3982,1.1903,27.47,0,"15"
1.3985,1.1858,27.38,0,"15"
1.3989,1.1813,27.56,0,"15"
1.3992,1.1767999999999998,28.01,0,"15"
1.3995,1.1723,28.54,0,"15"
1.3999000000000001,1.1678,28.98,0,"15"
1.4002000000000001,1.1633,29.39,0,"15"
1.4005999999999998,1.1588,30.05,0,"15"
1.4009,1.1542999999999999,31.23,0,"15"
1.4012,1.1498,32.93,0,"15"
1.4016,1.1454000000000002,34.86,0,"15"
1.4019000000000001,1.1409,36.63,0,"15"
1.4022999999999999,1.1364,38.04,0,"15"
1.4025999999999998,1.1319000000000001,39.17,0,"15"
1.4029,1.1274000000000002,40.24,0,"15"
1.4033,1.1229,41.47,0,"15"
1.4036,1.1184,43.54,0,"15"
1.4039000000000001,1.1139000000000001,48.17,0,"15"
1.4042999999999999,1.1094000000000002,57.16,0,"15"
1.4045999999999998,1.1049,69.63,0,"15"
1.4049,1.1004,80.67,0,"15"
1.4053,1.0959,84.36,0,"15"
1.4056,1.0914000000000001,78.7,0,"15"
1.406,1.0869000000000002,67.18,0,"15"
1.4062999999999999,1.0825,55.42,0,"15"
1.4065999999999999,1.078,47.13,0,"15"
1.407,1.0735,43.23,0,"15"
1.4073,1.069,43.19,0,"15"
1.4077,1.0645,45.79,0,"15"
1.408,1.06,49.1,0,"15"
1.4174,.6261,72.5,0,"16"
1.4174,.6207,73.85,0,"16"
1.4175,.6153,73.53,0,"16"
1.4175,.6099,69.41,0,"16"
1.4175,.6045,62.8,0,"16"
1.4175,.5991000000000001,57.88,0,"16"
1.4175,.5937,57.25,0,"16"
1.4176,.5882999999999999,59.62,0,"16"
1.4176,.5829,62.29,0,"16"
1.4176,.5775,64.23,0,"16"
1.4176,.5721,65.99,0,"16"
1.4176,.5667000000000001,67.95,0,"16"
1.4176,.5612999999999999,69.96,0,"16"
1.4177,.5559,72.11,0,"16"
1.4177,.5505,74.83,0,"16"
1.4177,.5451,77.96,0,"16"
1.4177,.5397000000000001,80.44,0,"16"
1.4177,.5343,81.3,0,"16"
1.4177,.5288999999999999,80.85,0,"16"
1.4178,.5235,80.4,0,"16"
1.4178,.5182,80.77,0,"16"
1.4178,.5127999999999999,81.59,0,"16"
1.4178,.5074,82.25,0,"16"
1.4178,.502,82.98,0,"16"
1.4178,.49660000000000004,84.33,0,"16"
1.4179000000000002,.49119999999999997,85.97,0,"16"
1.4179000000000002,.4858,87.01,0,"16"
1.4179000000000002,.4804,87.13,0,"16"
1.4179000000000002,.475,86.81,0,"16"
1.4179000000000002,.4696,86.09,0,"16"
1.4179000000000002,.4642,84.36,0,"16"
1.418,.4588,81.44,0,"16"
1.418,.45339999999999997,78.3,0,"16"
1.418,.448,76.16,0,"16"
1.398,.856,116.73,0,"15"
1.3997,.8485,117.16,0,"15"
1.4014000000000002,.8409,117.67,0,"15"
1.4032,.8334,117.53,0,"15"
1.4049,.8258,115.7,0,"15"
1.4065999999999999,.8182999999999999,111.56,0,"15"
1.4084,.8107000000000001,105.55,0,"15"
1.4101,.8032,99.01,0,"16"
1.4118,.7956,92.97,0,"16"
1.4135,.7881,87.59,0,"16"
1.4153,.7805,82.96,0,"16"
1.417,.773,79.79,0,"16"
1.424,.007,29.08,0,"16"
1.4281,.0146,29.86,0,"16"
1.4322000000000001,.0222,31.06,0,"16"
1.4363,.0298,32.4,0,"16"
1.4404000000000001,.037399999999999996,33.76,0,"16"
1.4445,.045,35.35,0,"16"
1.4485999999999999,.0526,37.21,0,"16"
1.4527,.060200000000000004,38.92,0,"16"
1.4567999999999999,.0678,39.89,0,"16"
1.4609,.07540000000000001,39.97,0,"16"
1.465,.083,39.45,0,"16"
1.4638,.092,39.09,0,"16"
1.4626,.1009,40.41,0,"16"
1.4614,.10990000000000001,44.88,0,"16"
1.4602,.1189,51.88,0,"16"
1.459,.1279,58.07,0,"16"
1.4578,.1369,60.16,0,"16"
1.4566,.1458,58.09,0,"16"
1.4554,.15480000000000002,54.76,0,"16"
1.4542,.1638,52.93,0,"16"
1.453,.1728,53.1,0,"16"
1.4518,.1817,54,0,"16"
1.4506,.19069999999999998,53.93,0,"16"
1.4494,.1997,51.96,0,"16"
1.4482000000000002,.2086,48.6,0,"16"
1.447,.2176,45.39,0,"16"
1.4458,.2266,43.56,0,"16"
1.4445999999999999,.2356,43.19,0,"16"
1.4434,.24459999999999998,43.95,0,"16"
1.4422000000000001,.2535,45.96,0,"16"
1.441,.2625,49.39,0,"16"
1.4398,.2715,53.45,0,"16"
1.4385999999999999,.2805,56.31,0,"16"
1.4374,.2894,56.19,0,"16"
1.4362000000000001,.2984,52.71,0,"16"
1.435,.30739999999999995,47.26,0,"16"
1.4338,.31639999999999996,42.03,0,"16"
1.4325999999999999,.32530000000000003,38.55,0,"16"
1.4314,.3343,37.23,0,"16"
1.4302000000000001,.3433,37.61,0,"16"
1.429,.3523,38.69,0,"16"
1.4278,.36119999999999997,39.19,0,"16"
1.4265999999999999,.3702,38.58,0,"16"
1.4254,.3792,37.82,0,"16"
1.4242000000000001,.3881,38.41,0,"16"
1.423,.3971,40.51,0,"16"
1.4218,.4061,42.86,0,"16"
1.4205999999999999,.4151,44.77,0,"16"
1.4194,.424,47.08,0,"16"
1.4182000000000001,.433,50.51,0,"16"
1.417,.442,54.09,0,"16"
1.499,1.008,112.21,0,"16"
1.499,1.0031,114.5,0,"16"
1.499,.9981,112.53,0,"16"
1.499,.9932000000000001,105.48,0,"16"
1.499,.9883,96.71,0,"16"
1.499,.9833,90.04,0,"16"
1.499,.9783999999999999,86.25,0,"16"
1.499,.9735,83.76,0,"16"
1.499,.9686,81.44,0,"16"
1.499,.9636,79.51,0,"16"
1.499,.9587,78.3,0,"16"
1.499,.9538,77.23,0,"16"
1.499,.9488,75.19,0,"16"
1.499,.9439,71.6,0,"16"
1.499,.939,67.13,0,"16"
1.499,.9341,63.28,0,"16"
1.499,.9291,61.1,0,"16"
1.499,.9242,60.5,0,"16"
1.499,.9193,60.67,0,"16"
1.499,.9143,61,0,"16"
1.499,.9094,61.43,0,"16"
1.499,.9045,62.19,0,"16"
1.499,.8996000000000001,63.78,0,"16"
1.499,.8946000000000001,67.01,0,"16"
1.499,.8897,72.21,0,"16"
1.499,.8847999999999999,78.21,0,"16"
1.499,.8797999999999999,82.86,0,"16"
1.499,.8749,84.81,0,"16"
1.499,.87,84.71,0,"16"
1.498,1.079,53.48,0,"16"
1.4979,1.0834000000000001,52.95,0,"16"
1.4979,1.0877999999999999,51.47,0,"16"
1.4979,1.0923,49.08,0,"16"
1.4978,1.0967,46.29,0,"16"
1.4978,1.1011,43.75,0,"16"
1.4978,1.1055,41.67,0,"16"
1.4977,1.1099,39.76,0,"16"
1.4977,1.1142999999999998,37.71,0,"16"
1.4975999999999998,1.1188,35.6,0,"16"
1.4975999999999998,1.1232,33.83,0,"16"
1.4975,1.1276,32.66,0,"16"
1.4975,1.132,32.04,0,"16"
1.4974,1.1364,31.72,0,"16"
1.4974,1.1408,31.57,0,"16"
1.4974,1.1453,31.64,0,"16"
1.4972999999999999,1.1497,31.93,0,"16"
1.4972999999999999,1.1541,32.27,0,"16"
1.4972999999999999,1.1585,32.55,0,"16"
1.4972,1.1629,32.85,0,"16"
1.4972,1.1673,33.26,0,"16"
1.4970999999999999,1.1718,33.73,0,"16"
1.4970999999999999,1.1762000000000001,34.01,0,"16"
1.497,1.1805999999999999,33.98,0,"16"
1.497,1.185,33.66,0,"16"
1.4969000000000001,1.1894,33.19,0,"16"
1.4969000000000001,1.1938,32.67,0,"16"
1.4969000000000001,1.1983,32.11,0,"16"
1.4968,1.2027,31.45,0,"16"
1.4968,1.2070999999999998,30.76,0,"16"
1.4968,1.2115,30.17,0,"16"
1.4967000000000001,1.2159,29.72,0,"16"
1.4967000000000001,1.2203,29.33,0,"16"
1.4966,1.2247999999999999,28.87,0,"16"
1.4966,1.2292,28.21,0,"16"
1.4965,1.2335999999999998,27.35,0,"16"
1.4965,1.238,26.43,0,"16"
1.4964000000000002,1.2424000000000002,25.8,0,"16"
1.4964000000000002,1.2468,25.85,0,"16"
1.4964000000000002,1.2512999999999999,26.7,0,"16"
1.4963,1.2557,27.97,0,"16"
1.4963,1.2601,29.06,0,"16"
1.4963,1.2645,29.59,0,"16"
1.4962,1.2689000000000001,29.63,0,"16"
1.4962,1.2732999999999999,29.34,0,"16"
1.4961,1.2778,28.77,0,"16"
1.4961,1.2822,28.05,0,"16"
1.496,1.2866,27.5,0,"16"
1.496,1.291,27.27,0,"16"
1.4959,1.2954,27.29,0,"16"
1.4959,1.2997999999999998,27.64,0,"16"
1.4959,1.3043,28.87,0,"16"
1.4958,1.3087,31.36,0,"16"
1.4958,1.3131,34.43,0,"16"
1.4958,1.3175,36.61,0,"16"
1.4957,1.3219,36.97,0,"16"
1.4957,1.3263,35.74,0,"16"
1.4955999999999998,1.3308,33.68,0,"16"
1.4955999999999998,1.3352,31.42,0,"16"
1.4955,1.3396,29.44,0,"16"
1.4955,1.344,28.2,0,"16"
1.4954,1.3484,27.89,0,"16"
1.4954,1.3528,28.25,0,"16"
1.4954,1.3573,28.79,0,"16"
1.4952999999999999,1.3617000000000001,29.02,0,"16"
1.4952999999999999,1.3660999999999999,28.59,0,"16"
1.4952999999999999,1.3705,27.5,0,"16"
1.4952,1.3749,26.31,0,"16"
1.4952,1.3793,25.78,0,"16"
1.4950999999999999,1.3838,26.07,0,"16"
1.4950999999999999,1.3882,26.41,0,"16"
1.495,1.3925999999999998,25.93,0,"16"
1.495,1.397,24.72,0,"16"
1.519,.498,83.29,0,"17"
1.5185,.5071,81.89,0,"17"
1.5181,.5162,78.43,0,"17"
1.5175999999999998,.5253,73.18,0,"17"
1.5172,.5343,68.04,0,"17"
1.5167,.5434,65.83,0,"17"
1.5163,.5525,68.31,0,"17"
1.5158,.5616,74.26,0,"17"
1.5152999999999999,.5707000000000001,79.68,0,"17"
1.5149000000000001,.5798,81.08,0,"17"
1.5144000000000002,.5888,78.56,0,"17"
1.5139,.5979,75.17,0,"17"
1.5135,.607,73.57,0,"17"
1.513,.6161,74.31,0,"17"
1.5126,.6252000000000001,76.74,0,"17"
1.5121,.6343,79.76,0,"17"
1.5117,.6433,81.57,0,"17"
1.5112,.6524,80.49,0,"17"
1.5108,.6615,76.89,0,"17"
1.5103,.6706,73.2,0,"17"
1.5098,.6797000000000001,71.31,0,"17"
1.5094,.6888,70.92,0,"17"
1.5089000000000001,.6978,70.68,0,"17"
1.5084000000000002,.7069,70.06,0,"17"
1.508,.716,69.45,0,"17"
1.52,.488,55.18,0,"17"
1.52,.4788,58.19,0,"17"
1.5201,.4697,58.72,0,"17"
1.5201,.4605,56.63,0,"17"
1.5202,.45139999999999997,54.25,0,"17"
1.5202,.4422,53.24,0,"17"
1.5203,.43310000000000004,52.81,0,"17"
1.5203,.4239,51.46,0,"17"
1.5203,.4148,48.99,0,"17"
1.5204000000000002,.4056,46.3,0,"17"
1.5204000000000002,.3965,44.19,0,"17"
1.5205,.38730000000000003,43.25,0,"17"
1.5205,.3782,44,0,"17"
1.5206,.369,46.35,0,"17"
1.5206,.3599,49.14,0,"17"
1.5207,.3507,50.95,0,"17"
1.5207,.3416,51.27,0,"17"
1.5207,.3324,50.48,0,"17"
1.5208,.32330000000000003,49.07,0,"17"
1.5208,.31410000000000005,47.61,0,"17"
1.5209000000000001,.305,46.95,0,"17"
1.5209000000000001,.2958,47.75,0,"17"
1.5209000000000001,.2866,49.61,0,"17"
1.521,.2775,51.42,0,"17"
1.521,.26830000000000004,52.45,0,"17"
1.5211,.2592,52.78,0,"17"
1.5211,.25,52.82,0,"17"
1.5212,.2409,53.24,0,"17"
1.5212,.2317,54.93,0,"17"
1.5212999999999999,.2226,58.07,0,"17"
1.5212999999999999,.2134,61.22,0,"17"
1.5212999999999999,.2043,62.18,0,"17"
1.5214,.1951,60.02,0,"17"
1.5214,.186,55.79,0,"17"
1.5215,.1768,51.14,0,"17"
1.5215,.1677,47.06,0,"17"
1.5215999999999998,.1585,43.83,0,"17"
1.5215999999999998,.1494,41.62,0,"17"
1.5217,.1402,40.5,0,"17"
1.5217,.1311,40.08,0,"17"
1.5217,.12190000000000001,39.93,0,"17"
1.5218,.1128,40.08,0,"17"
1.5218,.1036,40.9,0,"17"
1.5219,.09440000000000001,42.13,0,"17"
1.5219,.0853,42.75,0,"17"
1.5219,.0762,41.97,0,"17"
1.522,.067,40.32,0,"17"
1.498,.863,73.87,0,"16"
1.4989000000000001,.8535,74.34,0,"16"
1.4998,.844,77.69,0,"16"
1.5008,.8345,84.97,0,"16"
1.5017,.825,93.94,0,"16"
1.5026,.8155,100.66,0,"16"
1.5035999999999998,.806,102.68,0,"16"
1.5045,.7965,99.29,0,"16"
1.5054,.787,90.44,0,"16"
1.5063,.7775,77.82,0,"16"
1.5072999999999999,.768,65.54,0,"17"
1.5082,.7585,56.91,0,"17"
1.5090999999999999,.749,51.44,0,"17"
1.5101,.7395,46.89,0,"17"
1.511,.73,42.92,0,"17"
2,1.546,39.86,1,"8"
2.0098,1.5460999999999998,29.6,1,"8"
2.0196,1.5460999999999998,19.9,1,"8"
2.0293,1.5462,13.75,1,"8"
2.0391,1.5462,10.53,1,"8"
2.0489,1.5463,8.51,1,"8"
2.0587,1.5463,7.28,1,"8"
2.0685,1.5464,7.04,1,"8"
2.0783,1.5465,7.45,1,"8"
2.088,1.5465,8.04,1,"8"
2.0978000000000003,1.5466,8.77,1,"8"
2.1075999999999997,1.5467,9.57,1,"8"
2.1174,1.5467,9.95,1,"8"
2.1271999999999998,1.5468,9.53,1,"8"
2.1369000000000002,1.5468,8.65,1,"8"
2.1466999999999996,1.5469000000000002,8,1,"8"
2.1565,1.5469000000000002,7.83,1,"8"
2.1663,1.547,7.94,1,"8"
2.1761,1.5471,8.04,1,"8"
2.1859,1.5471,8.03,1,"8"
2.1955999999999998,1.5472000000000001,7.96,1,"8"
2.2054,1.5472000000000001,7.92,1,"8"
2.2152,1.5473,8.03,1,"8"
2.225,1.5473,8.37,1,"8"
2.2348000000000003,1.5474,8.69,1,"8"
2.2445,1.5475,8.69,1,"8"
2.2543,1.5475,8.38,1,"8"
2.2641,1.5475999999999999,8.07,1,"8"
2.2739000000000003,1.5477,7.96,1,"8"
2.2836999999999996,1.5477,7.91,1,"8"
2.2934,1.5478,7.79,1,"8"
2.3032,1.5478,7.93,1,"8"
2.313,1.5479,9.08,1,"8"
2.3228,1.5479,11.33,1,"8"
2.3326,1.548,13.24,1,"8"
2.3424,1.5480999999999998,12.8,1,"8"
2.3521,1.5480999999999998,9.7,1,"8"
2.3619,1.5482,5.92,1,"8"
2.3716999999999997,1.5482,3.72,1,"8"
2.3815,1.5483,3.42,1,"8"
2.3913,1.5484,3.88,1,"8"
2.4011,1.5484,4.12,1,"8"
2.4108,1.5485,4.09,1,"8"
2.4206,1.5485,4.05,1,"8"
2.4304,1.5486,4.02,1,"8"
2.4402,1.5487,3.89,1,"8"
2.45,1.5487,3.81,1,"8"
2.4596999999999998,1.5488,4.18,1,"8"
2.4695,1.5488,5.4,1,"8"
2.4793000000000003,1.5489000000000002,7.39,1,"8"
2.4891,1.5489000000000002,9.59,1,"8"
2.4989,1.549,11.37,1,"8"
2.5086,1.5491,12.3,1,"8"
2.5184,1.5491,12.26,1,"8"
2.5282,1.5492000000000001,11.32,1,"8"
2.538,1.5493,9.67,1,"8"
2.5478,1.5493,7.68,1,"8"
2.5576,1.5494,5.8,1,"8"
2.5673000000000004,1.5494,4.47,1,"8"
2.5770999999999997,1.5495,3.89,1,"8"
2.5869,1.5495,3.85,1,"8"
2.5967,1.5495999999999999,3.98,1,"8"
2.6065,1.5497,4.04,1,"8"
2.6163000000000003,1.5497,4.03,1,"8"
2.626,1.5497999999999998,4.01,1,"8"
2.6358,1.5497999999999998,4.01,1,"8"
2.6456,1.5499,3.97,1,"8"
2.6554,1.5499,3.93,1,"8"
2.6652,1.55,4.01,1,"8"
2.6749,1.5500999999999998,4.31,1,"8"
2.6847,1.5500999999999998,4.72,1,"8"
2.6945,1.5502,4.97,1,"8"
2.7043000000000004,1.5503,4.97,1,"8"
2.7140999999999997,1.5503,4.97,1,"8"
2.7239,1.5504,5.35,1,"8"
2.7336,1.5504,6.13,1,"8"
2.7434000000000003,1.5505,6.83,1,"8"
2.7531999999999996,1.5506,6.85,1,"8"
2.763,1.5506,6.44,1,"8"
2.7728,1.5507,7.54,1,"8"
2.7825,1.5507,13.07,1,"8"
2.7923,1.5508,24.07,1,"8"
2.8021,1.5508,37.23,1,"8"
2.8119,1.5509000000000002,46.74,1,"8"
2.8217,1.551,49.89,1,"8"
2.8314,1.551,49.73,1,"8"
2.8411999999999997,1.5511,50.8,1,"8"
2.851,1.5511,52.94,1,"8"
2.8608000000000002,1.5512000000000001,51.35,1,"8"
2.8706,1.5513,42.9,1,"8"
2.8804000000000003,1.5513,30.29,1,"8"
2.8901,1.5514000000000001,19.2,1,"8"
2.8999,1.5514000000000001,12.96,1,"8"
2.9097,1.5515,10.89,1,"8"
2.9195,1.5515999999999999,10.43,1,"8"
2.9293,1.5515999999999999,9.47,1,"8"
2.9391,1.5517,8.14,1,"8"
2.9488000000000003,1.5517,9.69,1,"8"
2.9586,1.5517999999999998,17.73,1,"8"
2.9684,1.5517999999999998,30.84,1,"8"
2.9781999999999997,1.5519,41.55,1,"8"
2.988,1.552,42.99,1,"8"
2.9977,1.552,35.51,1,"8"
3.0075,1.5520999999999998,25.12,1,"8"
3.0173,1.5520999999999998,16.99,1,"8"
3.0271,1.5522,12.32,1,"8"
3.0369,1.5523,10.13,1,"8"
3.0465999999999998,1.5523,9.64,1,"8"
3.0564,1.5524,10.55,1,"8"
3.0662,1.5524,12.19,1,"8"
3.076,1.5525,13.45,1,"8"
3.0864000000000003,1.5522,13.58,1,"8"
3.0968,1.5519,12.82,1,"8"
3.1071999999999997,1.5515999999999999,11.96,1,"8"
3.1176,1.5513,11.6,1,"8"
3.128,1.551,11.95,1,"8"
3.1384000000000003,1.5507,12.92,1,"8"
3.1488,1.5503,14.13,1,"8"
3.1592,1.55,14.97,1,"8"
3.1696,1.5497,15.21,1,"8"
3.18,1.5494,15.09,1,"8"
3.1904,1.5491,14.99,1,"8"
3.2008,1.5488,14.96,1,"8"
3.2112,1.5485,14.91,1,"8"
3.2216,1.5482,14.92,1,"8"
3.232,1.5479,15.24,1,"8"
3.2424,1.5475999999999999,16.01,1,"8"
3.2528,1.5473,16.99,1,"8"
3.2632,1.547,17.75,1,"8"
3.2736,1.5467,18.08,1,"8"
3.284,1.5463,18.11,1,"8"
3.2944,1.5460999999999998,18.06,1,"8"
3.3048,1.5457,17.93,1,"8"
3.3152,1.5454,17.68,1,"8"
3.3256,1.5451,17.41,1,"8"
3.336,1.5448,17.18,1,"8"
3.3464,1.5445,16.69,1,"8"
3.3568000000000002,1.5442,15.64,1,"8"
3.3672,1.5439,14.24,1,"8"
3.3775999999999997,1.5435999999999999,13.26,1,"8"
3.388,1.5433,13.19,1,"8"
3.3984,1.543,13.79,1,"8"
3.4088000000000003,1.5427,14.18,1,"8"
3.4192,1.5424,13.68,1,"8"
3.4295999999999998,1.5420999999999998,12.94,1,"8"
3.44,1.5418,14.34,1,"8"
3.4504,1.5414,20.22,1,"8"
3.4608000000000003,1.5411,30.04,1,"8"
3.4711999999999996,1.5408,40.05,1,"8"
3.4816,1.5405,46.22,1,"8"
3.492,1.5402,47.04,1,"8"
3.5024,1.5399,43.57,1,"8"
3.5128000000000004,1.5395999999999999,37.71,1,"8"
3.5231999999999997,1.5393,31,1,"8"
3.5336,1.539,24.47,1,"8"
3.544,1.5387,19.05,1,"8"
3.5544000000000002,1.5384,15.73,1,"8"
3.5648,1.5380999999999998,14.93,1,"8"
3.5751999999999997,1.5378,16.17,1,"8"
3.5856,1.5374,18.5,1,"8"
3.596,1.5371,20.78,1,"8"
3.6064000000000003,1.5368,21.64,1,"8"
3.6168,1.5365,20.1,1,"8"
3.6271999999999998,1.5362,16.76,1,"8"
3.6376,1.5359,13.82,1,"8"
3.648,1.5355999999999999,13.5,1,"8"
3.6584,1.5352999999999999,16.31,1,"8"
3.6688,1.535,20.75,1,"8"
3.6792,1.5347,24.15,1,"8"
3.6896,1.5344,24.58,1,"8"
3.7,1.5341,22.4,1,"8"
3.7104,1.5338,20.46,1,"8"
3.7208,1.5334,21.95,1,"8"
3.7312,1.5332000000000001,27.51,1,"8"
3.7416,1.5328,34.3,1,"8"
3.752,1.5325,38.79,1,"8"
3.7624,1.5322,40.14,1,"8"
3.7728,1.5319,39.95,1,"8"
3.7832,1.5315999999999999,39.49,1,"8"
3.7936,1.5312999999999999,38.62,1,"8"
3.804,1.531,37.24,1,"8"
1.604,.844,68.2,0,"17"
1.6039,.8495,66.71,0,"17"
1.6037000000000001,.855,64.61,0,"17"
1.6036,.8605,62.74,0,"17"
1.6034000000000002,.866,61.56,0,"17"
1.6033,.8715,60.82,0,"17"
1.6032,.877,60.12,0,"17"
1.603,.8825,59.47,0,"17"
1.6029,.888,59.12,0,"17"
1.6028,.8935,59.09,0,"17"
1.6025999999999998,.899,59.02,0,"17"
1.6025,.9045,58.51,0,"17"
1.6024,.91,57.48,0,"17"
1.6022,.9155,56.42,0,"17"
1.6020999999999999,.921,56.48,0,"17"
1.6019,.9265,59.16,0,"17"
1.6018,.932,65.34,0,"17"
1.6017000000000001,.9375,74.17,0,"17"
1.6015,.943,83.16,0,"17"
1.6014000000000002,.9485,90.02,0,"17"
1.6013,.954,94.26,0,"17"
1.6011,.9595,96.92,0,"17"
1.601,.965,98.83,0,"17"
1.605,.975,76.52,0,"18"
1.605,.9787,67.79,0,"18"
1.6051,.9823999999999999,59.71,0,"18"
1.6051,.9861,55.49,0,"18"
1.6051,.9897999999999999,54.9,0,"18"
1.6052,.9934,55.74,0,"18"
1.6052,.9971,56.4,0,"18"
1.6052,1.0008,56.36,0,"18"
1.6053,1.0045,55.47,0,"18"
1.6053,1.0082,53.82,0,"18"
1.6053,1.0119,51.93,0,"18"
1.6053,1.0156,50.44,0,"18"
1.6054000000000002,1.0192999999999999,49.61,0,"18"
1.6054000000000002,1.0229,49.29,0,"18"
1.6054000000000002,1.0266,49.25,0,"18"
1.6055,1.0303,49.35,0,"18"
1.6055,1.034,49.35,0,"18"
1.6055,1.0377,48.78,0,"18"
1.6056,1.0414,47.29,0,"18"
1.6056,1.0451,45.02,0,"18"
1.6056,1.0488,42.57,0,"18"
1.6057000000000001,1.0524,40.62,0,"18"
1.6057000000000001,1.0560999999999998,39.49,0,"18"
1.6057000000000001,1.0597999999999999,39.22,0,"18"
1.6058,1.0635,39.66,0,"18"
1.6058,1.0672000000000001,40.69,0,"18"
1.6058,1.0709000000000002,42.17,0,"18"
1.6058,1.0746,43.71,0,"18"
1.6059,1.0783,44.59,0,"18"
1.6059,1.0819,44.05,0,"18"
1.6059,1.0856,42.02,0,"18"
1.606,1.0893,39.41,0,"18"
1.606,1.093,37.44,0,"18"
1.6,1.111,32.28,0,"17"
1.5999,1.1164,30.63,0,"17"
1.5997000000000001,1.1218,29.87,0,"17"
1.5996,1.1272,29.74,0,"17"
1.5994000000000002,1.1327,29.7,0,"17"
1.5993,1.1381,29.5,0,"17"
1.5992,1.1435,29.24,0,"17"
1.599,1.1489,29.21,0,"17"
1.5989,1.1542999999999999,29.63,0,"17"
1.5988,1.1597,30.6,0,"17"
1.5985999999999998,1.1650999999999998,32.01,0,"17"
1.5985,1.1705999999999999,33.42,0,"17"
1.5983,1.176,34.42,0,"17"
1.5982,1.1814,34.94,0,"17"
1.5980999999999999,1.1867999999999999,35.38,0,"17"
1.5979,1.1922000000000001,36.02,0,"17"
1.5977999999999999,1.1976,36.6,0,"17"
1.5977000000000001,1.203,36.52,0,"17"
1.5975,1.2084000000000001,35.4,0,"17"
1.5974000000000002,1.2139000000000002,33.51,0,"17"
1.5972,1.2193,31.61,0,"17"
1.5971,1.2247000000000001,30.38,0,"17"
1.597,1.2301,30,0,"17"
1.5968,1.2355,30.34,0,"17"
1.5967,1.2409000000000001,31.4,0,"17"
1.5966,1.2463,33.31,0,"17"
1.5964,1.2518,35.9,0,"17"
1.5963,1.2572,38.49,0,"17"
1.5960999999999999,1.2626,40.27,0,"17"
1.596,1.268,40.99,0,"17"
1.617,.01,32.18,0,"18"
1.6168,.0189,34.58,0,"18"
1.6167,.027899999999999998,37.69,0,"18"
1.6165,.0368,39.54,0,"18"
1.6164,.0458,38.42,0,"18"
1.6162,.054700000000000006,34.61,0,"18"
1.6160999999999999,.0637,30.36,0,"18"
1.6159000000000001,.0726,27.8,0,"18"
1.6158,.08159999999999999,27.26,0,"18"
1.6156,.0905,27.83,0,"18"
1.6155,.0995,28.59,0,"18"
1.6153,.10840000000000001,29.11,0,"18"
1.6152,.1174,29.31,0,"18"
1.615,.1263,29.52,0,"18"
1.6149,.1353,30.3,0,"18"
1.6147,.1442,31.92,0,"18"
1.6145999999999998,.15319999999999998,34.04,0,"18"
1.6144,.1621,36.07,0,"18"
1.6142999999999998,.1711,37.52,0,"18"
1.6140999999999999,.18,38.1,0,"18"
1.6139000000000001,.189,37.92,0,"18"
1.6138,.1979,37.95,0,"18"
1.6136,.2069,39.7,0,"18"
1.6135,.21580000000000002,43.96,0,"18"
1.6133,.2248,49.61,0,"18"
1.6132,.2337,54.44,0,"18"
1.613,.2427,57.02,0,"18"
1.6129,.2516,57.72,0,"18"
1.6127,.2606,57.73,0,"18"
1.6125999999999998,.2695,57.63,0,"18"
1.6124,.2785,57.12,0,"18"
1.6122999999999998,.2874,56.02,0,"18"
1.6120999999999999,.2964,54.8,0,"18"
1.612,.3053,54.03,0,"18"
1.6118,.3143,53.51,0,"18"
1.6117000000000001,.3232,52.65,0,"18"
1.6115,.3322,51.34,0,"18"
